scenario,repeat,scheduler,n,workers,split_depth,abp_capacity,chase_log_capacity,steal_attempt_budget,solutions,known_solutions,correct,elapsed_seconds,sequential_seconds,speedup,tasks_created,tasks_scheduled,tasks_completed,tasks_per_second,successful_steals,failed_steal_attempts,steal_attempts,steal_aborts,idle_seconds,load_min,load_max,load_mean,load_stddev,abp_overflows,chase_lev_resizes,inline_overflow_tasks,command
granularity,1,global,13,8,5,4096,4,0,73712,73712,1,0.030571,0.035786000,1.170586504,38680,38680,38680,1265251.382029,0,0,0,0,0.000000,4614,4984,4835.000000,139.493727,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,global,13,8,5,4096,4,0,73712,73712,1,0.028241,0.035786000,1.267164760,38680,38680,38680,1369639.885273,0,0,0,0,0.000000,4726,4993,4835.000000,73.176157,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,abp,13,8,5,4096,4,0,73712,73712,1,0.008900,0.035786000,4.020898876,38680,38680,38680,4346067.415730,145,409,554,9,0.000002,4220,6476,4835.000000,671.772469,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,abp,13,8,5,4096,4,0,73712,73712,1,0.010482,0.035786000,3.414043122,38680,38680,38680,3690135.470330,156,141,297,1,0.000001,3803,5984,4835.000000,670.048506,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,abp,13,8,5,4096,4,0,73712,73712,1,0.009741,0.035786000,3.673750128,38680,38680,38680,3970844.882456,189,273,462,2,0.000000,4140,5663,4835.000000,514.518950,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,chaselev,13,8,5,4096,4,0,73712,73712,1,0.009817,0.035786000,3.645309158,38680,38680,38680,3940103.901396,146,170,316,8,0.000000,4233,5854,4835.000000,493.828918,0,9,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,chaselev,13,8,5,4096,4,0,73712,73712,1,0.011453,0.035786000,3.124596176,38680,38680,38680,3377281.061731,175,146,321,6,0.000000,4077,6384,4835.000000,780.273670,0,9,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,chaselev,13,8,5,4096,4,0,73712,73712,1,0.010958,0.035786000,3.265741924,38680,38680,38680,3529841.211900,197,313,510,1,0.000000,4127,5866,4835.000000,574.588548,0,9,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,global,13,8,6,4096,4,0,73712,73712,1,0.098459,0.035786000,0.363460933,156374,156374,156374,1588214.383652,0,0,0,0,0.000000,18711,20179,19546.750000,506.528072,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,global,13,8,6,4096,4,0,73712,73712,1,0.103110,0.035786000,0.347066240,156374,156374,156374,1516574.532053,0,0,0,0,0.000000,18974,20335,19546.750000,371.561485,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,global,13,8,6,4096,4,0,73712,73712,1,0.104867,0.035786000,0.341251299,156374,156374,156374,1491164.999476,0,0,0,0,0.000000,18995,20182,19546.750000,351.287898,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,abp,13,8,6,4096,4,0,73712,73712,1,0.023539,0.035786000,1.520285484,156374,156374,156374,6643187.900930,166,274,440,16,0.000002,16737,21617,19546.750000,1455.068362,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,abp,13,8,6,4096,4,0,73712,73712,1,0.024181,0.035786000,1.479922253,156374,156374,156374,6466812.786899,191,131,322,6,0.000000,18078,21520,19546.750000,1135.130802,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,abp,13,8,6,4096,4,0,73712,73712,1,0.024103,0.035786000,1.484711447,156374,156374,156374,6487740.115338,259,1296,1555,11,0.000006,18201,22149,19546.750000,1219.553274,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,chaselev,13,8,6,4096,4,0,73712,73712,1,0.027470,0.035786000,1.302730251,156374,156374,156374,5692537.313433,155,97,252,3,0.000000,15601,21622,19546.750000,2196.661145,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,chaselev,13,8,6,4096,4,0,73712,73712,1,0.030693,0.035786000,1.165933600,156374,156374,156374,5094777.310787,163,112,275,2,0.000000,15722,23060,19546.750000,2857.814495,0,14,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,chaselev,13,8,6,4096,4,0,73712,73712,1,0.031107,0.035786000,1.150416305,156374,156374,156374,5026971.421224,209,157,366,7,0.000001,16624,22285,19546.750000,1993.857301,0,15,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,global,13,8,7,4096,4,0,73712,73712,1,0.317101,0.035786000,0.112853633,491384,491384,491384,1549613.530074,0,0,0,0,0.000000,59540,62639,61423.000000,1068.868327,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,global,13,8,7,4096,4,0,73712,73712,1,0.312199,0.035786000,0.114625607,491384,491384,491384,1573944.823654,0,0,0,0,0.000000,59198,63207,61423.000000,1260.131938,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,global,13,8,7,4096,4,0,73712,73712,1,0.310829,0.035786000,0.115130828,491384,491384,491384,1580882.092726,0,0,0,0,0.000000,59276,63158,61423.000000,1074.480456,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,abp,13,8,7,4096,4,0,73712,73712,1,0.082277,0.035786000,0.434945367,491384,491384,491384,5972313.040096,174,477,651,11,0.000002,56334,63356,61423.000000,2145.371530,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,abp,13,8,7,4096,4,0,73712,73712,1,0.084057,0.035786000,0.425734918,491384,491384,491384,5845842.701976,147,126,273,5,0.000001,58239,66952,61423.000000,3194.029626,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,abp,13,8,7,4096,4,0,73712,73712,1,0.078594,0.035786000,0.455327379,491384,491384,491384,6252182.100415,281,284,565,14,0.000001,53835,66640,61423.000000,4089.479826,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,chaselev,13,8,7,4096,4,0,73712,73712,1,0.086541,0.035786000,0.413514981,491384,491384,491384,5678048.555020,233,214,447,17,0.000000,52722,72497,61423.000000,7086.337559,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,chaselev,13,8,7,4096,4,0,73712,73712,1,0.101040,0.035786000,0.354176564,491384,491384,491384,4863262.074426,209,171,380,6,0.000000,44527,74445,61423.000000,12959.192153,0,15,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,chaselev,13,8,7,4096,4,0,73712,73712,1,0.082008,0.035786000,0.436372061,491384,491384,491384,5991903.228953,223,312,535,9,0.000001,51536,72546,61423.000000,7490.308872,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,global,13,8,8,4096,4,0,73712,73712,1,0.809375,0.035786000,0.044214363,1199082,1199082,1199082,1481491.274131,0,0,0,0,0.000000,144892,153528,149885.250000,2646.336890,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,global,13,8,8,4096,4,0,73712,73712,1,0.983167,0.035786000,0.036398699,1199082,1199082,1199082,1219611.724153,0,0,0,0,0.000000,147948,152196,149885.250000,1452.352467,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,global,13,8,8,4096,4,0,73712,73712,1,1.105915,0.035786000,0.032358726,1199082,1199082,1199082,1084244.268321,0,0,0,0,0.000000,146354,152754,149885.250000,2347.838567,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,abp,13,8,8,4096,4,0,73712,73712,1,0.169536,0.035786000,0.211082012,1199082,1199082,1199082,7072727.916195,186,27513,27699,14,0.000171,138860,168947,149885.250000,11033.303197,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,abp,13,8,8,4096,4,0,73712,73712,1,0.195165,0.035786000,0.183362796,1199082,1199082,1199082,6143939.743294,203,367,570,9,0.000002,139071,158144,149885.250000,6159.316008,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,abp,13,8,8,4096,4,0,73712,73712,1,0.165418,0.035786000,0.216336795,1199082,1199082,1199082,7248800.009672,241,149,390,7,0.000000,130681,169957,149885.250000,10929.012910,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,chaselev,13,8,8,4096,4,0,73712,73712,1,0.182561,0.035786000,0.196022152,1199082,1199082,1199082,6568116.958167,215,112,327,10,0.000001,117889,176315,149885.250000,17392.248969,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,chaselev,13,8,8,4096,4,0,73712,73712,1,0.202277,0.035786000,0.176915813,1199082,1199082,1199082,5927920.623699,180,91,271,5,0.000000,116800,172970,149885.250000,18299.571585,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,chaselev,13,8,8,4096,4,0,73712,73712,1,0.212187,0.035786000,0.168653122,1199082,1199082,1199082,5651062.506186,265,270,535,14,0.000000,133533,180257,149885.250000,14068.320189,0,15,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,4,4,0,73712,73712,1,0.053358,0.035786000,0.670677312,491384,53601,491384,9209190.749278,8645,5149,13794,538,0.000008,52275,67731,61423.000000,6020.576073,437783,0,437783,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,4,4,0,73712,73712,1,0.068937,0.035786000,0.519111653,491384,38017,491384,7128015.434382,5763,3479,9242,303,0.000006,50742,71794,61423.000000,6815.528391,453367,0,453367,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,4,4,0,73712,73712,1,0.055156,0.035786000,0.648814272,491384,52642,491384,8908985.423163,7677,6031,13708,608,0.000011,49242,72828,61423.000000,8127.810268,438742,0,438742,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,8,4,0,73712,73712,1,0.068700,0.035786000,0.520902475,491384,98184,491384,7152605.531295,1296,1301,2597,104,0.000005,38191,81608,61423.000000,15164.354915,393200,0,393200,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 8 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,8,4,0,73712,73712,1,0.056337,0.035786000,0.635213093,491384,104959,491384,8722225.180610,1971,4618,6589,211,0.000022,40683,79255,61423.000000,13835.474847,386425,0,386425,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 8 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,8,4,0,73712,73712,1,0.055538,0.035786000,0.644351615,491384,97793,491384,8847707.875689,908,520,1428,51,0.000002,44694,82908,61423.000000,11532.959074,393591,0,393591,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 8 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,16,4,0,73712,73712,1,0.068463,0.035786000,0.522705695,491384,310068,491384,7177365.876459,154,2887,3041,14,0.000023,54222,74804,61423.000000,5902.990407,181316,0,181316,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 16 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,16,4,0,73712,73712,1,0.069607,0.035786000,0.514114960,491384,318310,491384,7059404.944905,179,93,272,2,0.000001,51623,72205,61423.000000,5712.432013,173074,0,173074,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 16 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,16,4,0,73712,73712,1,0.076449,0.035786000,0.468102918,491384,331371,491384,6427605.331659,212,9005,9217,16,0.000032,57560,70900,61423.000000,3742.980831,160013,0,160013,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 16 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,32,4,0,73712,73712,1,0.079733,0.035786000,0.448822947,491384,488248,491384,6162868.573865,195,91,286,7,0.000000,57456,73503,61423.000000,4853.961526,3136,0,3136,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 32 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,32,4,0,73712,73712,1,0.079972,0.035786000,0.447481619,491384,487377,491384,6144450.557695,173,149,322,6,0.000001,55977,70622,61423.000000,4954.874721,4007,0,4007,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 32 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,32,4,0,73712,73712,1,0.070005,0.035786000,0.511192058,491384,487307,491384,7019270.052139,273,131,404,7,0.000001,57162,70093,61423.000000,3966.873170,4077,0,4077,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 32 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,64,4,0,73712,73712,1,0.078700,0.035786000,0.454714104,491384,491384,491384,6243761.118170,212,287,499,6,0.000002,55334,67255,61423.000000,4273.032852,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 64 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,64,4,0,73712,73712,1,0.068728,0.035786000,0.520690257,491384,491384,491384,7149691.537656,181,127,308,5,0.000000,59558,65488,61423.000000,1925.765952,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 64 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,64,4,0,73712,73712,1,0.093856,0.035786000,0.381286226,491384,491384,491384,5235509.717013,218,210,428,9,0.000001,57826,65040,61423.000000,2182.536598,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 64 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,128,4,0,73712,73712,1,0.068519,0.035786000,0.522278492,491384,491384,491384,7171499.875947,184,195,379,9,0.000000,57140,68509,61423.000000,3255.051190,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 128 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,128,4,0,73712,73712,1,0.091710,0.035786000,0.390208265,491384,491384,491384,5358019.845164,203,112,315,8,0.000001,57575,65675,61423.000000,2721.754994,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 128 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,128,4,0,73712,73712,1,0.076454,0.035786000,0.468072305,491384,491384,491384,6427184.973971,268,508,776,12,0.000004,56076,67107,61423.000000,3364.541091,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 128 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,256,4,0,73712,73712,1,0.095554,0.035786000,0.374510748,491384,491384,491384,5142474.412374,215,105,320,8,0.000000,58056,63965,61423.000000,1883.083243,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 256 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,256,4,0,73712,73712,1,0.070916,0.035786000,0.504625190,491384,491384,491384,6929099.215974,168,743,911,7,0.000005,53357,67524,61423.000000,3977.849733,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 256 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,256,4,0,73712,73712,1,0.079721,0.035786000,0.448890506,491384,491384,491384,6163796.239385,227,2509,2736,8,0.000019,57906,71353,61423.000000,4272.744610,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 256 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,512,4,0,73712,73712,1,0.079221,0.035786000,0.451723659,491384,491384,491384,6202698.779364,188,145,333,11,0.000001,55789,68535,61423.000000,3655.496888,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 512 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,512,4,0,73712,73712,1,0.078214,0.035786000,0.457539571,491384,491384,491384,6282558.109801,178,152,330,4,0.000002,55410,67572,61423.000000,3718.475225,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 512 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,512,4,0,73712,73712,1,0.079760,0.035786000,0.448671013,491384,491384,491384,6160782.347041,249,296,545,17,0.000000,57417,63346,61423.000000,1872.641049,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 512 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,1024,4,0,73712,73712,1,0.077518,0.035786000,0.461647617,491384,491384,491384,6338966.433603,180,74,254,2,0.000000,54250,67738,61423.000000,3905.625718,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 1024 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,1024,4,0,73712,73712,1,0.093066,0.035786000,0.384522812,491384,491384,491384,5279951.862119,179,218,397,14,0.000002,52864,69032,61423.000000,4296.438321,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 1024 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,1024,4,0,73712,73712,1,0.092595,0.035786000,0.386478752,491384,491384,491384,5306809.222960,250,133,383,5,0.000000,56945,64593,61423.000000,2486.944812,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 1024 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,4096,4,0,73712,73712,1,0.093338,0.035786000,0.383402258,491384,491384,491384,5264565.343161,185,824,1009,2,0.000003,54814,67862,61423.000000,3973.171057,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
