scenario,scheduler,n,workers,split_depth,abp_capacity,chase_log_capacity,steal_attempt_budget,elapsed_seconds_median,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_min,elapsed_seconds_max,speedup_median,speedup_mean,speedup_std,speedup_min,speedup_max,tasks_per_second_median,tasks_per_second_mean,tasks_per_second_std,tasks_per_second_min,tasks_per_second_max,successful_steals_median,successful_steals_mean,successful_steals_std,successful_steals_min,successful_steals_max,failed_steal_attempts_median,failed_steal_attempts_mean,failed_steal_attempts_std,failed_steal_attempts_min,failed_steal_attempts_max,steal_aborts_median,steal_aborts_mean,steal_aborts_std,steal_aborts_min,steal_aborts_max,idle_seconds_median,idle_seconds_mean,idle_seconds_std,idle_seconds_min,idle_seconds_max,load_stddev_median,load_stddev_mean,load_stddev_std,load_stddev_min,load_stddev_max,load_range_median,load_range_mean,load_range_std,load_range_min,load_range_max,abp_overflows_median,abp_overflows_mean,abp_overflows_std,abp_overflows_min,abp_overflows_max,chase_lev_resizes_median,chase_lev_resizes_mean,chase_lev_resizes_std,chase_lev_resizes_min,chase_lev_resizes_max,inline_overflow_tasks_median,inline_overflow_tasks_mean,inline_overflow_tasks_std,inline_overflow_tasks_min,inline_overflow_tasks_max
scaling,global,12,4,5,4096,4,0,0.014415,0.014228666666666667,0.0004068689387669366,0.013762,0.014509,0.460561915,0.46685177233333336,0.0135607705322589,0.457578055,0.482415347,1513076.656261,1533740.623757,44550.98099245625,1503273.830037,1584871.384973,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,293.054922,244.517352,152.78801722813472,73.356578,367.140556,798.0,615.0,365.632328986374,194,853,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
scaling,global,12,8,5,4096,4,0,0.017272,0.017001,0.0007853858924121319,0.016116,0.017615,0.384379342,0.3910749633333333,0.01846231749749378,0.376894692,0.411950856,1262795.275591,1284792.2924616665,60653.95529416039,1238206.074368,1353375.527426,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,1e-06,1.7320508075688774e-06,0.0,3e-06,110.69207,118.45463633333333,24.803734548543527,98.460573,146.211266,382.0,394.0,82.6559132790873,318,482,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
scaling,global,12,16,5,4096,4,0,0.019351,0.019788666666666666,0.0019467548210633336,0.018098,0.021917,0.343083045,0.337611568,0.03230963603543199,0.302915545,0.366836114,1127125.213167,1109149.8586906667,106146.32864776834,995163.571657,1205160.791248,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1e-06,1e-06,1e-06,0.0,2e-06,65.628899,83.91419333333334,43.737463789573425,52.286732,133.826949,229.0,350.0,236.0360142012231,199,622,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
scaling,global,13,1,6,4096,4,0,0.071884,0.07234800000000001,0.002382136855850219,0.070232,0.074928,0.497829837,0.49499160533333336,0.01615540235121409,0.477605168,0.509539811,2175365.867231,2162963.6524426667,70594.22433007674,2086990.177237,2226534.91286,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
scaling,global,13,2,6,4096,4,0,0.079332,0.07944833333333333,0.0005822820049884153,0.078933,0.08008,0.451091615,0.45044719466666666,0.003294476326886635,0.446878122,0.453371847,1971133.968638,1968318.0465033334,14395.865754820546,1952722.277722,1981097.89315,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1134.0,1218.0,210.94074997496335,1062.0,1458.0,2268.0,2436.0,421.8814999499267,2124,2916,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
scaling,global,13,4,6,4096,4,0,0.089705,0.09007766666666667,0.002771853050458002,0.087511,0.093017,0.398929826,0.3975288826666667,0.012163696415845485,0.384725373,0.408931449,1743202.720027,1737081.0217066668,53151.675212932074,1681133.556232,1786906.788861,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,671.632526,672.005008,30.6150104934322,641.577938,702.80456,1776.0,1798.0,49.78955713801841,1763,1855,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
scaling,global,13,8,6,4096,4,0,0.109378,0.11019433333333334,0.0017022491983647212,0.109054,0.112151,0.327177312,0.32480477599999996,0.004974966126947282,0.319087659,0.328149357,1429665.929163,1419298.664749,21739.09876407976,1394316.591025,1433913.474059,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,3.333333333333333e-07,5.773502691896258e-07,0.0,1e-06,489.476953,449.893376,102.49673823344138,333.507402,526.695773,1485.0,1436.0,290.61486541469276,1124,1699,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
scaling,global,13,16,6,4096,4,0,0.121538,0.12104,0.0013383915719997555,0.119524,0.122058,0.29444289,0.29567855933333337,0.003286983966207497,0.293188484,0.299404304,1286626.40491,1292025.905302,14363.124947244229,1281145.029412,1308306.281584,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,174.231841,181.541802,30.560803591551654,155.298855,215.09471,661.0,707.6666666666666,104.16013312843515,635,827,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
scaling,global,14,1,6,4096,4,0,0.277248,0.27745000000000003,0.0005071281889226869,0.277075,0.278027,0.763190357,0.762636406,0.0013926818133238965,0.761051984,0.763666877,1106298.332179,1105495.341588,2018.7905380962668,1103198.610207,1106989.082378,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
scaling,global,14,2,6,4096,4,0,0.215276,0.212259,0.005450558595226725,0.205967,0.215534,0.98289173,0.9973073223333332,0.025994116279355987,0.981715182,1.027315055,1424770.991657,1445667.411409,37680.30819097363,1423065.502427,1489165.740143,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,3.333333333333333e-07,5.773502691896258e-07,0.0,1e-06,438.5,740.1666666666666,862.9938199855973,68.5,1713.5,877.0,1480.3333333333333,1725.9876399711945,137,3427,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0
