scenario,repeat,scheduler,n,workers,split_depth,abp_capacity,chase_log_capacity,steal_attempt_budget,solutions,known_solutions,correct,elapsed_seconds,sequential_seconds,speedup,tasks_created,tasks_scheduled,tasks_completed,tasks_per_second,successful_steals,failed_steal_attempts,steal_attempts,steal_aborts,idle_seconds,load_min,load_max,load_mean,load_stddev,abp_overflows,chase_lev_resizes,inline_overflow_tasks,command
granularity,1,abp,13,8,3,4096,4,0,73712,73712,1,0.009997,0.035708000,3.571871561,1176,1176,1176,117635.290587,89,3026,3115,0,0.000025,114,168,147.000000,15.628500,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 3 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,abp,13,8,3,4096,4,0,73712,73712,1,0.007055,0.035708000,5.061374911,1176,1176,1176,166690.290574,105,2318,2423,0,0.000013,100,198,147.000000,29.478806,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 3 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,chaselev,13,8,3,4096,4,0,73712,73712,1,0.010025,0.035708000,3.561895262,1176,1176,1176,117306.733167,100,597,697,0,0.000005,91,195,147.000000,32.015621,0,8,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 3 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,chaselev,13,8,3,4096,4,0,73712,73712,1,0.010051,0.035708000,3.552681325,1176,1176,1176,117003.283255,91,995,1086,0,0.000009,100,193,147.000000,30.041638,0,8,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 3 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,chaselev,13,8,3,4096,4,0,73712,73712,1,0.010121,0.035708000,3.528109871,1176,1176,1176,116194.051971,148,744,892,0,0.000005,103,201,147.000000,29.966648,0,7,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 3 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,global,13,8,4,4096,4,0,73712,73712,1,0.016151,0.035708000,2.210884775,7580,7580,7580,469320.785091,0,0,0,0,0.000001,850,1027,947.500000,60.706260,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 4 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,global,13,8,4,4096,4,0,73712,73712,1,0.015582,0.035708000,2.291618534,7580,7580,7580,486458.734437,0,0,0,0,0.000009,843,1040,947.500000,63.186233,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 4 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,global,13,8,4,4096,4,0,73712,73712,1,0.014328,0.035708000,2.492183138,7580,7580,7580,529034.059185,0,0,0,0,0.000000,910,999,947.500000,25.144582,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 4 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,abp,13,8,4,4096,4,0,73712,73712,1,0.007019,0.035708000,5.087334378,7580,7580,7580,1079925.915373,127,907,1034,0,0.000007,563,1248,947.500000,215.164472,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 4 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,abp,13,8,4,4096,4,0,73712,73712,1,0.008920,0.035708000,4.003139013,7580,7580,7580,849775.784753,116,770,886,2,0.000009,594,1332,947.500000,235.940671,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 4 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,abp,13,8,4,4096,4,0,73712,73712,1,0.008205,0.035708000,4.351980500,7580,7580,7580,923826.934796,199,1430,1629,0,0.000010,601,1308,947.500000,220.454077,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 4 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,chaselev,13,8,4,4096,4,0,73712,73712,1,0.008639,0.035708000,4.133348767,7580,7580,7580,877416.367635,105,247,352,0,0.000001,622,1244,947.500000,199.597094,0,9,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 4 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,chaselev,13,8,4,4096,4,0,73712,73712,1,0.007774,0.035708000,4.593259583,7580,7580,7580,975045.021868,142,212,354,2,0.000003,601,1266,947.500000,209.877941,0,9,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 4 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,chaselev,13,8,4,4096,4,0,73712,73712,1,0.009312,0.035708000,3.834621993,7580,7580,7580,814003.436426,143,1344,1487,2,0.000009,623,1292,947.500000,209.542955,0,8,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 4 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,global,13,8,5,4096,4,0,73712,73712,1,0.038199,0.035708000,0.934788869,38680,38680,38680,1012591.952669,0,0,0,0,0.000000,4461,5056,4835.000000,176.154052,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,global,13,8,5,4096,4,0,73712,73712,1,0.031791,0.035708000,1.123210972,38680,38680,38680,1216696.549338,0,0,0,0,0.000000,4445,5079,4835.000000,177.667527,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,global,13,8,5,4096,4,0,73712,73712,1,0.028294,0.035708000,1.262034354,38680,38680,38680,1367074.291369,0,0,0,0,0.000001,4703,5060,4835.000000,101.878604,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,abp,13,8,5,4096,4,0,73712,73712,1,0.008411,0.035708000,4.245392938,38680,38680,38680,4598739.745571,117,179,296,3,0.000000,3005,6294,4835.000000,1049.756758,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,abp,13,8,5,4096,4,0,73712,73712,1,0.009360,0.035708000,3.814957265,38680,38680,38680,4132478.632479,132,166,298,5,0.000000,3287,6272,4835.000000,925.611149,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,abp,13,8,5,4096,4,0,73712,73712,1,0.008901,0.035708000,4.011684080,38680,38680,38680,4345579.148410,225,232,457,6,0.000000,3004,6713,4835.000000,1087.582066,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,chaselev,13,8,5,4096,4,0,73712,73712,1,0.010309,0.035708000,3.463769522,38680,38680,38680,3752061.305655,130,98,228,2,0.000002,3783,5801,4835.000000,576.784839,0,9,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,chaselev,13,8,5,4096,4,0,73712,73712,1,0.010505,0.035708000,3.399143265,38680,38680,38680,3682056.163732,154,1773,1927,0,0.000010,4019,6138,4835.000000,707.536571,0,9,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,chaselev,13,8,5,4096,4,0,73712,73712,1,0.011231,0.035708000,3.179414122,38680,38680,38680,3444038.821120,195,225,420,2,0.000000,4238,5729,4835.000000,476.509968,0,9,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 5 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,global,13,8,6,4096,4,0,73712,73712,1,0.107054,0.035708000,0.333551292,156374,156374,156374,1460702.075588,0,0,0,0,0.000000,18650,20154,19546.750000,440.760352,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,global,13,8,6,4096,4,0,73712,73712,1,0.112345,0.035708000,0.317842361,156374,156374,156374,1391908.852196,0,0,0,0,0.000000,18498,20614,19546.750000,650.691123,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,global,13,8,6,4096,4,0,73712,73712,1,0.116994,0.035708000,0.305212233,156374,156374,156374,1336598.458041,0,0,0,0,0.000000,18761,20274,19546.750000,599.753647,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,abp,13,8,6,4096,4,0,73712,73712,1,0.027491,0.035708000,1.298897821,156374,156374,156374,5688188.861809,210,242,452,5,0.000003,17450,21948,19546.750000,1376.673686,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,abp,13,8,6,4096,4,0,73712,73712,1,0.024823,0.035708000,1.438504613,156374,156374,156374,6299560.891109,176,1456,1632,6,0.000012,17430,22388,19546.750000,1575.155925,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,abp,13,8,6,4096,4,0,73712,73712,1,0.026482,0.035708000,1.348387584,156374,156374,156374,5904916.547089,212,155,367,4,0.000000,16551,24877,19546.750000,2252.109608,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,chaselev,13,8,6,4096,4,0,73712,73712,1,0.028861,0.035708000,1.237240567,156374,156374,156374,5418176.778351,180,779,959,6,0.000006,18230,21667,19546.750000,1316.446234,0,15,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,chaselev,13,8,6,4096,4,0,73712,73712,1,0.027538,0.035708000,1.296680950,156374,156374,156374,5678480.644927,169,303,472,5,0.000002,15943,21517,19546.750000,1633.352056,0,15,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,chaselev,13,8,6,4096,4,0,73712,73712,1,0.027596,0.035708000,1.293955646,156374,156374,156374,5666545.876214,273,239,512,9,0.000000,16463,22086,19546.750000,1956.300574,0,14,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,global,13,8,7,4096,4,0,73712,73712,1,0.358180,0.035708000,0.099692892,491384,491384,491384,1371891.227874,0,0,0,0,0.000000,59033,63302,61423.000000,1331.737117,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,global,13,8,7,4096,4,0,73712,73712,1,0.371211,0.035708000,0.096193270,491384,491384,491384,1323732.324743,0,0,0,0,0.000000,59099,63533,61423.000000,1219.927149,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,global,13,8,7,4096,4,0,73712,73712,1,0.359033,0.035708000,0.099456039,491384,491384,491384,1368631.852782,0,0,0,0,0.000000,59726,62520,61423.000000,955.443614,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,abp,13,8,7,4096,4,0,73712,73712,1,0.096727,0.035708000,0.369162695,491384,491384,491384,5080112.067985,196,151,347,5,0.000002,51357,70964,61423.000000,7234.814614,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,abp,13,8,7,4096,4,0,73712,73712,1,0.075868,0.035708000,0.470659567,491384,491384,491384,6476828.175252,164,1414,1578,5,0.000005,58089,64067,61423.000000,2119.414837,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,abp,13,8,7,4096,4,0,73712,73712,1,0.076772,0.035708000,0.465117491,491384,491384,491384,6400562.705153,253,149,402,7,0.000000,54158,65021,61423.000000,3223.474019,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,chaselev,13,8,7,4096,4,0,73712,73712,1,0.075913,0.035708000,0.470380567,491384,491384,491384,6472988.816145,174,286,460,4,0.000000,52514,72588,61423.000000,7268.166963,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,chaselev,13,8,7,4096,4,0,73712,73712,1,0.105942,0.035708000,0.337052349,491384,491384,491384,4638236.015933,156,111,267,2,0.000000,50313,74699,61423.000000,8415.996435,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,chaselev,13,8,7,4096,4,0,73712,73712,1,0.102378,0.035708000,0.348785872,491384,491384,491384,4799703.061205,196,178,374,10,0.000000,53993,69300,61423.000000,4409.191678,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,global,13,8,8,4096,4,0,73712,73712,1,0.879896,0.035708000,0.040582069,1199082,1199082,1199082,1362754.234591,0,0,0,0,0.000000,147201,151762,149885.250000,1304.447177,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,global,13,8,8,4096,4,0,73712,73712,1,0.870479,0.035708000,0.041021093,1199082,1199082,1199082,1377496.757532,0,0,0,0,0.000000,144311,153879,149885.250000,2906.759224,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,global,13,8,8,4096,4,0,73712,73712,1,0.881919,0.035708000,0.040488979,1199082,1199082,1199082,1359628.265181,0,0,0,0,0.000000,146953,154817,149885.250000,2288.118154,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,abp,13,8,8,4096,4,0,73712,73712,1,0.243019,0.035708000,0.146935013,1199082,1199082,1199082,4934108.032705,187,6437,6624,28,0.000039,139602,163448,149885.250000,7396.420279,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,abp,13,8,8,4096,4,0,73712,73712,1,0.240574,0.035708000,0.148428342,1199082,1199082,1199082,4984254.325073,172,118,290,12,0.000001,138917,172414,149885.250000,10249.882582,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,abp,13,8,8,4096,4,0,73712,73712,1,0.190431,0.035708000,0.187511487,1199082,1199082,1199082,6296674.385998,252,97,349,8,0.000000,142034,161656,149885.250000,6886.915143,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
granularity,0,chaselev,13,8,8,4096,4,0,73712,73712,1,0.249192,0.035708000,0.143295130,1199082,1199082,1199082,4811879.996148,205,349,554,8,0.000001,115056,170592,149885.250000,20278.936361,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
granularity,1,chaselev,13,8,8,4096,4,0,73712,73712,1,0.264903,0.035708000,0.134796510,1199082,1199082,1199082,4526494.603685,231,265,496,7,0.000001,109838,189726,149885.250000,30565.371283,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
granularity,2,chaselev,13,8,8,4096,4,0,73712,73712,1,0.206808,0.035708000,0.172662566,1199082,1199082,1199082,5798044.563073,239,233,472,9,0.000000,107994,210384,149885.250000,36943.964110,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 8 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,4,4,0,73712,73712,1,0.076448,0.035708000,0.467088740,491384,50570,491384,6427689.409795,8110,4626,12736,415,0.000009,33931,71227,61423.000000,11758.087844,440814,0,440814,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,4,4,0,73712,73712,1,0.056258,0.035708000,0.634718618,491384,58576,491384,8734473.319350,9267,6702,15969,728,0.000009,46437,76497,61423.000000,9745.489688,432808,0,432808,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,4,4,0,73712,73712,1,0.074471,0.035708000,0.479488660,491384,47766,491384,6598326.865491,7560,7567,15127,531,0.000022,50120,71846,61423.000000,5634.584080,443618,0,443618,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 4 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,8,4,0,73712,73712,1,0.073695,0.035708000,0.484537621,491384,105406,491384,6667806.499763,1657,1539,3196,112,0.000001,50843,76113,61423.000000,8524.248706,385978,0,385978,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 8 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,8,4,0,73712,73712,1,0.073879,0.035708000,0.483330852,491384,92623,491384,6651199.935029,1087,830,1917,62,0.000000,50126,68908,61423.000000,5573.730012,398761,0,398761,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 8 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,8,4,0,73712,73712,1,0.061326,0.035708000,0.582265271,491384,111336,491384,8012653.686854,1675,1638,3313,135,0.000002,36057,76109,61423.000000,13038.665260,380048,0,380048,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 8 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,16,4,0,73712,73712,1,0.086334,0.035708000,0.413602984,491384,302986,491384,5691662.612644,189,1051,1240,8,0.000005,47415,86058,61423.000000,10992.050127,188398,0,188398,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 16 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,16,4,0,73712,73712,1,0.086876,0.035708000,0.411022607,491384,298921,491384,5656153.598232,170,18328,18498,6,0.000101,51361,75695,61423.000000,6829.652389,192463,0,192463,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 16 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,16,4,0,73712,73712,1,0.071362,0.035708000,0.500378353,491384,326355,491384,6885793.559598,218,236,454,11,0.000001,50869,68861,61423.000000,6245.778875,165029,0,165029,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 16 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,32,4,0,73712,73712,1,0.073853,0.035708000,0.483501009,491384,488961,491384,6653541.494591,195,5016,5211,3,0.000031,54955,70571,61423.000000,5219.719365,2423,0,2423,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 32 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,32,4,0,73712,73712,1,0.083885,0.035708000,0.425678012,491384,487227,491384,5857829.170889,169,129,298,4,0.000001,52767,76125,61423.000000,6992.944391,4157,0,4157,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 32 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
abp_capacity,2,abp,13,8,7,32,4,0,73712,73712,1,0.072899,0.035708000,0.489828393,491384,486955,491384,6740613.725840,272,144,416,8,0.000001,58059,66409,61423.000000,2901.128746,4429,0,4429,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 32 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
abp_capacity,0,abp,13,8,7,64,4,0,73712,73712,1,0.073272,0.035708000,0.487334862,491384,491384,491384,6706299.814390,172,129,301,7,0.000000,53231,67938,61423.000000,4032.488283,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 64 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
abp_capacity,1,abp,13,8,7,64,4,0,73712,73712,1,0.098582,0.035708000,0.362216226,491384,491384,491384,4984520.500700,152,5325,5477,11,0.000027,58193,65113,61423.000000,2296.573861,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 7 --abp-capacity 64 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
