scenario,scheduler,n,workers,split_depth,abp_capacity,chase_log_capacity,steal_attempt_budget,elapsed_seconds_median,elapsed_seconds_mean,elapsed_seconds_std,elapsed_seconds_min,elapsed_seconds_max,speedup_median,speedup_mean,speedup_std,speedup_min,speedup_max,tasks_per_second_median,tasks_per_second_mean,tasks_per_second_std,tasks_per_second_min,tasks_per_second_max,successful_steals_median,successful_steals_mean,successful_steals_std,successful_steals_min,successful_steals_max,failed_steal_attempts_median,failed_steal_attempts_mean,failed_steal_attempts_std,failed_steal_attempts_min,failed_steal_attempts_max,steal_aborts_median,steal_aborts_mean,steal_aborts_std,steal_aborts_min,steal_aborts_max,idle_seconds_median,idle_seconds_mean,idle_seconds_std,idle_seconds_min,idle_seconds_max,load_stddev_median,load_stddev_mean,load_stddev_std,load_stddev_min,load_stddev_max,load_range_median,load_range_mean,load_range_std,load_range_min,load_range_max,abp_overflows_median,abp_overflows_mean,abp_overflows_std,abp_overflows_min,abp_overflows_max,chase_lev_resizes_median,chase_lev_resizes_mean,chase_lev_resizes_std,chase_lev_resizes_min,chase_lev_resizes_max,inline_overflow_tasks_median,inline_overflow_tasks_mean,inline_overflow_tasks_std,inline_overflow_tasks_min,inline_overflow_tasks_max
scaling,chaselev,12,16,5,4096,4,0,0.005359,0.005260999999999999,0.0006485769036899173,0.004569,0.005855,1.296323941,1.3344317319999999,0.17020848494742127,1.186507259,1.520463996,4069975.741743,4189620.0530769997,534391.4313205994,3725192.143467,4773692.274021,293.0,302.0,18.24828759089466,290,323,857.0,863.6666666666666,283.0588866885004,584,1150,21.0,22.0,5.5677643628300215,17,28,1e-06,2e-06,1.7320508075688774e-06,1e-06,4e-06,424.044694,379.30420933333335,118.50217925592708,244.945203,468.922731,1463.0,1453.6666666666667,530.0616316366742,919,1979,0.0,0.0,0.0,0,0,17.0,16.666666666666668,0.5773502691896255,16,17,0.0,0.0,0.0,0,0
scaling,chaselev,13,1,6,4096,4,0,0.071717,0.07202366666666667,0.0006388226149200816,0.071596,0.072758,0.510883054,0.5087343366666667,0.004490225362726171,0.50357349,0.511746466,2180431.417934,2171260.7658220003,19164.128556858905,2149234.448446,2184116.431086,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,2,2,0.0,0.0,0.0,0,0
scaling,chaselev,13,2,6,4096,4,0,0.0505,0.050678,0.0007617604610374603,0.050021,0.051513,0.725524752,0.7230848223333334,0.01081591856021617,0.711257353,0.732472362,3096514.851485,3086101.312440667,46161.97146112702,3035622.075981,3126167.009856,17.0,16.666666666666668,1.5275252316519463,15,18,2.0,2.0,0.0,2,2,0.0,0.0,0.0,0,0,0.0,3.333333333333333e-07,5.773502691896258e-07,0.0,1e-06,1290.0,1229.6666666666667,215.91742248677693,990.0,1409.0,2580.0,2459.3333333333335,431.83484497355386,1980,2818,0.0,0.0,0.0,0,0,4.0,4.0,0.0,4,4,0.0,0.0,0.0,0,0
scaling,chaselev,13,4,6,4096,4,0,0.037392,0.03596033333333334,0.0037607582125594504,0.031694,0.038795,0.979862003,1.026770351,0.11332986861796249,0.944425828,1.156023222,4182017.54386,4382220.771625333,483688.007060458,4030777.162005,4933867.609011,62.0,66.33333333333333,8.386497083606082,61,76,19.0,761.6666666666666,1288.0688387401246,17,2249,0.0,0.6666666666666666,1.1547005383792517,0,2,0.0,6.6666666666666675e-06,1.1547005383792516e-05,0.0,2e-05,1279.995801,1314.4959943333333,278.93152670964145,1054.41939,1609.072792,3135.0,3316.0,485.50077239897365,2947,3866,0.0,0.0,0.0,0,0,8.0,8.0,0.0,8,8,0.0,0.0,0.0,0,0
scaling,chaselev,13,8,6,4096,4,0,0.027371,0.028363,0.002372038996306763,0.026648,0.03107,1.338606554,1.297590642,0.10409052221737551,1.179240425,1.374924947,5713127.03226,5538072.520762333,444254.79334847967,5032957.837142,5868132.692885,175.0,179.0,40.149719799769464,141,221,276.0,242.0,60.63002556489647,172,278,8.0,10.0,5.291502622129181,6,16,0.0,1.3333333333333332e-06,2.309401076758503e-06,0.0,4e-06,2455.916262,2638.2504783333334,1034.9729597455116,1706.561437,3752.273736,8225.0,8372.333333333334,2571.1678928715123,5878,11014,0.0,0.0,0.0,0,0,15.0,15.333333333333334,0.5773502691896255,15,16,0.0,0.0,0.0,0,0
scaling,chaselev,13,16,6,4096,4,0,0.027111,0.028105333333333333,0.0018696160924995624,0.026943,0.030262,1.351444063,1.3073470746666667,0.08378203789416262,1.210726323,1.359870838,5767917.081627,5579712.642678667,357578.8746247049,5167338.576432,5803882.269977,404.0,479.3333333333333,149.93776486707188,382,652,522.0,528.0,40.33608806019741,491,571,18.0,20.666666666666668,8.32666399786453,14,30,1e-06,1e-06,1e-06,0.0,2e-06,848.61364,1217.8955003333333,706.0630657538661,773.053918,2032.018943,3266.0,4276.666666666667,1890.7832592164903,3106,6458,0.0,0.0,0.0,0,0,26.0,25.333333333333332,1.154700538379251,24,26,0.0,0.0,0.0,0,0
scaling,chaselev,14,1,6,4096,4,0,0.279408,0.2823946666666666,0.005263381929266901,0.279304,0.288472,0.758947489,0.751092794,0.013850187775702825,0.735100807,0.759230086,1097745.948577,1086384.873352,20032.990152422648,1063253.972656,1098154.698823,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2.0,2.0,0.0,2,2,0.0,0.0,0.0,0,0
scaling,chaselev,14,2,6,4096,4,0,0.163248,0.16352233333333333,0.0010292940946752377,0.162658,0.164661,1.298980692,1.2968356313333333,0.008144010385875066,1.287833792,1.30369241,1878853.033422,1875750.4054156665,11779.542783196464,1862730.093951,1885668.088874,15.0,15.333333333333334,1.5275252316519468,14,17,2.0,2.6666666666666665,1.1547005383792515,2,4,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,2233.5,2477.1666666666665,682.9204443662039,1949.5,3248.5,4467.0,4954.333333333333,1365.8408887324078,3899,6497,0.0,0.0,0.0,0,0,4.0,4.0,0.0,4,4,0.0,0.0,0.0,0,0
scaling,chaselev,14,4,6,4096,4,0,0.093803,0.09376166666666667,0.0029942139758763675,0.090747,0.096735,2.260652644,2.2631894246666664,0.07235802680714352,2.192133147,2.336782483,3269820.794644,3273490.008421667,104659.05991618252,3170713.805758,3379935.424863,91.0,84.66666666666667,13.650396819628845,69,94,36.0,36.0,0.0,36,36,3.0,2.3333333333333335,1.1547005383792515,1,3,0.0,3.333333333333333e-07,5.773502691896258e-07,0.0,1e-06,5185.279471,5076.988492666666,734.8772355447492,4293.974463,5751.711544,12832.0,13282.333333333334,1883.323215312054,11665,15350,0.0,0.0,0.0,0,0,8.0,8.0,0.0,8,8,0.0,0.0,0.0,0,0
scaling,chaselev,14,8,6,4096,4,0,0.072173,0.07233666666666667,0.0012366496404937572,0.07119,0.073647,2.938162471,2.9320841236666664,0.04996607711734844,2.879356932,2.978732968,4249774.846549,4240983.091028334,72271.21682400799,4164718.182682,4308456.243854,279.0,241.66666666666666,67.27803009403095,164,282,100.0,545.6666666666666,792.7927429873039,76,1461,4.0,3.6666666666666665,1.5275252316519468,2,5,0.0,1.3333333333333332e-06,2.309401076758503e-06,0.0,4e-06,3071.926978,4233.629007666666,2681.996025380597,2328.330595,7300.62945,10394.0,12543.666666666666,5937.885341881682,7980,19257,0.0,0.0,0.0,0,0,16.0,16.0,0.0,16,16,0.0,0.0,0.0,0,0
