scenario,repeat,scheduler,n,workers,split_depth,abp_capacity,chase_log_capacity,steal_attempt_budget,solutions,known_solutions,correct,elapsed_seconds,sequential_seconds,speedup,tasks_created,tasks_scheduled,tasks_completed,tasks_per_second,successful_steals,failed_steal_attempts,steal_attempts,steal_aborts,idle_seconds,load_min,load_max,load_mean,load_stddev,abp_overflows,chase_lev_resizes,inline_overflow_tasks,command
scaling,2,global,13,8,6,4096,4,0,73712,73712,1,0.110923,0.036639000,0.330310215,156374,156374,156374,1409752.711340,0,0,0,0,0.000000,18719,20512,19546.750000,748.112416,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,abp,13,8,6,4096,4,0,73712,73712,1,0.030879,0.036639000,1.186534538,156374,156374,156374,5064088.862981,224,183,407,18,0.000000,15390,24761,19546.750000,2845.852366,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,abp,13,8,6,4096,4,0,73712,73712,1,0.030472,0.036639000,1.202382515,156374,156374,156374,5131727.487530,217,1088,1305,8,0.000006,16627,24064,19546.750000,2110.963983,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,abp,13,8,6,4096,4,0,73712,73712,1,0.024023,0.036639000,1.525163385,156374,156374,156374,6509345.210840,239,13977,14216,7,0.000080,17685,21580,19546.750000,1337.647258,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,chaselev,13,8,6,4096,4,0,73712,73712,1,0.027371,0.036639000,1.338606554,156374,156374,156374,5713127.032260,175,278,453,16,0.000000,16713,22591,19546.750000,1706.561437,0,15,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,chaselev,13,8,6,4096,4,0,73712,73712,1,0.031070,0.036639000,1.179240425,156374,156374,156374,5032957.837142,141,276,417,6,0.000004,15145,26159,19546.750000,3752.273736,0,15,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,chaselev,13,8,6,4096,4,0,73712,73712,1,0.026648,0.036639000,1.374924947,156374,156374,156374,5868132.692885,221,172,393,8,0.000000,15258,23483,19546.750000,2455.916262,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,global,13,16,6,4096,4,0,73712,73712,1,0.118774,0.036639000,0.308476603,156374,156374,156374,1316567.598969,0,0,0,0,0.000000,9461,10126,9773.375000,197.206705,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,global,13,16,6,4096,4,0,73712,73712,1,0.116718,0.036639000,0.313910451,156374,156374,156374,1339759.077435,0,0,0,0,0.000000,9435,10115,9773.375000,167.156317,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,global,13,16,6,4096,4,0,73712,73712,1,0.119379,0.036639000,0.306913276,156374,156374,156374,1309895.375234,0,0,0,0,0.000000,9457,10027,9773.375000,155.491911,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 13 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,abp,13,16,6,4096,4,0,73712,73712,1,0.024638,0.036639000,1.487093108,156374,156374,156374,6346862.570014,435,509,944,23,0.000001,6424,12829,9773.375000,1426.439092,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,abp,13,16,6,4096,4,0,73712,73712,1,0.022622,0.036639000,1.619618071,156374,156374,156374,6912474.582265,441,2063,2504,25,0.000007,8308,11681,9773.375000,1031.451397,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,abp,13,16,6,4096,4,0,73712,73712,1,0.023006,0.036639000,1.592584543,156374,156374,156374,6797096.409632,538,613,1151,25,0.000004,8088,11309,9773.375000,981.320722,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 13 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,chaselev,13,16,6,4096,4,0,73712,73712,1,0.027111,0.036639000,1.351444063,156374,156374,156374,5767917.081627,404,491,895,18,0.000002,8789,12055,9773.375000,773.053918,0,26,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,chaselev,13,16,6,4096,4,0,73712,73712,1,0.030262,0.036639000,1.210726323,156374,156374,156374,5167338.576432,382,522,904,14,0.000000,6444,12902,9773.375000,2032.018943,0,26,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,chaselev,13,16,6,4096,4,0,73712,73712,1,0.026943,0.036639000,1.359870838,156374,156374,156374,5803882.269977,652,571,1223,30,0.000001,8145,11251,9773.375000,848.613640,0,24,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 13 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,global,14,1,6,4096,4,0,365596,365596,1,0.277370,0.212056000,0.764523921,306719,306719,306719,1105811.731622,0,0,0,0,0.000000,306719,306719,306719.000000,0.000000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 1 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,global,14,1,6,4096,4,0,365596,365596,1,0.278288,0.212056000,0.762001955,306719,306719,306719,1102163.945265,0,0,0,0,0.000000,306719,306719,306719.000000,0.000000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 1 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,global,14,1,6,4096,4,0,365596,365596,1,0.278522,0.212056000,0.761361760,306719,306719,306719,1101237.963249,0,0,0,0,0.000000,306719,306719,306719.000000,0.000000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 1 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,abp,14,1,6,4096,4,0,365596,365596,1,0.263982,0.212056000,0.803297195,306719,306719,306719,1161893.613959,0,0,0,0,0.000000,306719,306719,306719.000000,0.000000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 1 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,abp,14,1,6,4096,4,0,365596,365596,1,0.263711,0.212056000,0.804122695,306719,306719,306719,1163087.622435,0,0,0,0,0.000000,306719,306719,306719.000000,0.000000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 1 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,abp,14,1,6,4096,4,0,365596,365596,1,0.266673,0.212056000,0.795191114,306719,306719,306719,1150168.933488,0,0,0,0,0.000000,306719,306719,306719.000000,0.000000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 1 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,chaselev,14,1,6,4096,4,0,365596,365596,1,0.279304,0.212056000,0.759230086,306719,306719,306719,1098154.698823,0,0,0,0,0.000000,306719,306719,306719.000000,0.000000,0,2,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 1 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,chaselev,14,1,6,4096,4,0,365596,365596,1,0.288472,0.212056000,0.735100807,306719,306719,306719,1063253.972656,0,0,0,0,0.000000,306719,306719,306719.000000,0.000000,0,2,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 1 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,chaselev,14,1,6,4096,4,0,365596,365596,1,0.279408,0.212056000,0.758947489,306719,306719,306719,1097745.948577,0,0,0,0,0.000000,306719,306719,306719.000000,0.000000,0,2,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 1 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,global,14,2,6,4096,4,0,365596,365596,1,0.217851,0.212056000,0.973399250,306719,306719,306719,1407930.190818,0,0,0,0,0.000000,149854,156865,153359.500000,3505.500000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 2 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,global,14,2,6,4096,4,0,365596,365596,1,0.218472,0.212056000,0.970632392,306719,306719,306719,1403928.192171,0,0,0,0,0.000000,153058,153661,153359.500000,301.500000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 2 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,global,14,2,6,4096,4,0,365596,365596,1,0.208905,0.212056000,1.015083411,306719,306719,306719,1468222.397741,0,0,0,0,0.000000,152413,154306,153359.500000,946.500000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 2 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,abp,14,2,6,4096,4,0,365596,365596,1,0.148954,0.212056000,1.423634142,306719,306719,306719,2059152.490030,14,2,16,0,0.000000,151205,155514,153359.500000,2154.500000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 2 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,abp,14,2,6,4096,4,0,365596,365596,1,0.148498,0.212056000,1.428005764,306719,306719,306719,2065475.629301,11,2,13,0,0.000000,153166,153553,153359.500000,193.500000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 2 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,abp,14,2,6,4096,4,0,365596,365596,1,0.149365,0.212056000,1.419716801,306719,306719,306719,2053486.425870,19,2,21,0,0.000001,152417,154302,153359.500000,942.500000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 2 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,chaselev,14,2,6,4096,4,0,365596,365596,1,0.163248,0.212056000,1.298980692,306719,306719,306719,1878853.033422,14,2,16,0,0.000000,151410,155309,153359.500000,1949.500000,0,4,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 2 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,chaselev,14,2,6,4096,4,0,365596,365596,1,0.162658,0.212056000,1.303692410,306719,306719,306719,1885668.088874,17,4,21,0,0.000000,151126,155593,153359.500000,2233.500000,0,4,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 2 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,chaselev,14,2,6,4096,4,0,365596,365596,1,0.164661,0.212056000,1.287833792,306719,306719,306719,1862730.093951,15,2,17,0,0.000000,150111,156608,153359.500000,3248.500000,0,4,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 2 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,global,14,4,6,4096,4,0,365596,365596,1,0.199524,0.212056000,1.062809487,306719,306719,306719,1537253.663720,0,0,0,0,0.000000,75720,77751,76679.750000,764.362602,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 4 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,global,14,4,6,4096,4,0,365596,365596,1,0.195718,0.212056000,1.083477248,306719,306719,306719,1567147.630775,0,0,0,0,0.000000,76099,77601,76679.750000,619.789228,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 4 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,global,14,4,6,4096,4,0,365596,365596,1,0.183786,0.212056000,1.153820204,306719,306719,306719,1668892.081007,0,0,0,0,0.000000,75963,77854,76679.750000,758.783360,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 4 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,abp,14,4,6,4096,4,0,365596,365596,1,0.087556,0.212056000,2.421947097,306719,306719,306719,3503118.004477,74,25,99,0,0.000000,71972,83769,76679.750000,4337.729497,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 4 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,abp,14,4,6,4096,4,0,365596,365596,1,0.088549,0.212056000,2.394787067,306719,306719,306719,3463833.583666,89,81,170,0,0.000000,72738,83724,76679.750000,4262.874170,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 4 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,abp,14,4,6,4096,4,0,365596,365596,1,0.084233,0.212056000,2.517493144,306719,306719,306719,3641316.348699,85,50,135,0,0.000002,70022,85715,76679.750000,5679.657401,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 4 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,chaselev,14,4,6,4096,4,0,365596,365596,1,0.093803,0.212056000,2.260652644,306719,306719,306719,3269820.794644,94,36,130,3,0.000000,71596,83261,76679.750000,4293.974463,0,8,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 4 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,chaselev,14,4,6,4096,4,0,365596,365596,1,0.090747,0.212056000,2.336782483,306719,306719,306719,3379935.424863,69,36,105,1,0.000000,72774,85606,76679.750000,5185.279471,0,8,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 4 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,chaselev,14,4,6,4096,4,0,365596,365596,1,0.096735,0.212056000,2.192133147,306719,306719,306719,3170713.805758,91,36,127,3,0.000001,70413,85763,76679.750000,5751.711544,0,8,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 4 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,global,14,8,6,4096,4,0,365596,365596,1,0.222946,0.212056000,0.951154091,306719,306719,306719,1375754.667049,0,0,0,0,0.000000,37181,39426,38339.875000,679.408831,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,global,14,8,6,4096,4,0,365596,365596,1,0.221920,0.212056000,0.955551550,306719,306719,306719,1382115.176640,0,0,0,0,0.000000,37620,39009,38339.875000,478.021034,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,global,14,8,6,4096,4,0,365596,365596,1,0.218645,0.212056000,0.969864392,306719,306719,306719,1402817.352329,0,0,0,0,0.000000,37421,39406,38339.875000,715.118423,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,abp,14,8,6,4096,4,0,365596,365596,1,0.056059,0.212056000,3.782728911,306719,306719,306719,5471360.530869,168,177,345,4,0.000002,33472,45963,38339.875000,3807.989609,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,abp,14,8,6,4096,4,0,365596,365596,1,0.064220,0.212056000,3.302024291,306719,306719,306719,4776066.645905,192,153,345,3,0.000000,34134,46414,38339.875000,3562.774742,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,abp,14,8,6,4096,4,0,365596,365596,1,0.056016,0.212056000,3.785632676,306719,306719,306719,5475560.554127,228,962,1190,10,0.000005,35450,42876,38339.875000,2398.125332,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,chaselev,14,8,6,4096,4,0,365596,365596,1,0.072173,0.212056000,2.938162471,306719,306719,306719,4249774.846549,164,76,240,2,0.000000,33722,41702,38339.875000,2328.330595,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,chaselev,14,8,6,4096,4,0,365596,365596,1,0.073647,0.212056000,2.879356932,306719,306719,306719,4164718.182682,279,100,379,5,0.000000,27185,46442,38339.875000,7300.629450,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,chaselev,14,8,6,4096,4,0,365596,365596,1,0.071190,0.212056000,2.978732968,306719,306719,306719,4308456.243854,282,1461,1743,4,0.000004,34704,45098,38339.875000,3071.926978,0,16,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 8 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,global,14,16,6,4096,4,0,365596,365596,1,0.235813,0.212056000,0.899254918,306719,306719,306719,1300687.409091,0,0,0,0,0.000000,18648,19631,19169.937500,267.004089,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,global,14,16,6,4096,4,0,365596,365596,1,0.237622,0.212056000,0.892408952,306719,306719,306719,1290785.364991,0,0,0,0,0.000000,18589,19586,19169.937500,244.285813,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,global,14,16,6,4096,4,0,365596,365596,1,0.240817,0.212056000,0.880569063,306719,306719,306719,1273660.082137,0,0,0,0,0.000000,18662,19748,19169.937500,280.387337,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 14 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,abp,14,16,6,4096,4,0,365596,365596,1,0.052580,0.212056000,4.033016356,306719,306719,306719,5833377.710156,644,633,1277,13,0.000001,16914,21313,19169.937500,1168.032880,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,abp,14,16,6,4096,4,0,365596,365596,1,0.058761,0.212056000,3.608788142,306719,306719,306719,5219771.617229,504,561,1065,7,0.000005,14825,22885,19169.937500,2463.919197,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,abp,14,16,6,4096,4,0,365596,365596,1,0.048234,0.212056000,4.396400879,306719,306719,306719,6358979.143343,674,767,1441,24,0.000000,16678,21992,19169.937500,1386.269070,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler abp --n 14 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,chaselev,14,16,6,4096,4,0,365596,365596,1,0.053371,0.212056000,3.973243896,306719,306719,306719,5746922.485994,495,1237,1732,15,0.000006,16687,22406,19169.937500,1637.929084,0,28,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,chaselev,14,16,6,4096,4,0,365596,365596,1,0.053552,0.212056000,3.959814759,306719,306719,306719,5727498.506125,518,650,1168,29,0.000001,14110,22648,19169.937500,2717.030881,0,28,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,chaselev,14,16,6,4096,4,0,365596,365596,1,0.061985,0.212056000,3.421085747,306719,306719,306719,4948277.809147,523,471,994,13,0.000001,16830,21415,19169.937500,1356.652335,0,28,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler chaselev --n 14 --workers 16 --split-depth 6 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
scaling,0,global,15,1,7,4096,4,0,2279184,2279184,1,1.862751,1.322492000,0.709967140,2466110,2466110,2466110,1323907.489514,0,0,0,0,0.000000,2466110,2466110,2466110.000000,0.000000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 15 --workers 1 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 1 --csv --skip-sequential
scaling,1,global,15,1,7,4096,4,0,2279184,2279184,1,1.864541,1.322492000,0.709285556,2466110,2466110,2466110,1322636.509468,0,0,0,0,0.000000,2466110,2466110,2466110.000000,0.000000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 15 --workers 1 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 2 --csv --skip-sequential
scaling,2,global,15,1,7,4096,4,0,2279184,2279184,1,1.847302,1.322492000,0.715904600,2466110,2466110,2466110,1334979.337434,0,0,0,0,0.000000,2466110,2466110,2466110.000000,0.000000,0,0,0,C:\Users\aniru\OneDrive\Desktop\PCP\Project\build\ws_bench.exe --scheduler global --n 15 --workers 1 --split-depth 7 --abp-capacity 4096 --chase-log-capacity 4 --steal-attempts 0 --seed 3 --csv --skip-sequential
